"SEGMENT","POSITION","FIELD","PARENT_FIELD","TABLE","NAME","DESCRIPTION"
04,94,PCT0100006,PCT0100004,PCT010,"Under 6 years and 6 to 17 years","Total: Households with one or more people under 18 years: Family households: Husband-wife family: Under 6 years and 6 to 17 years"
04,95,PCT0100007,PCT0100004,PCT010,"6 to 17 years only","Total: Households with one or more people under 18 years: Family households: Husband-wife family: 6 to 17 years only"
04,96,PCT0100008,PCT0100003,PCT010,"Other family","Total: Households with one or more people under 18 years: Family households: Other family"
04,97,PCT0100009,PCT0100008,PCT010,"Male householder, no wife present","Total: Households with one or more people under 18 years: Family households: Other family: Male householder, no wife present"
04,98,PCT0100010,PCT0100009,PCT010,"Under 6 years only","Total: Households with one or more people under 18 years: Family households: Other family: Male householder, no wife present: Under 6 years only"
04,99,PCT0100011,PCT0100009,PCT010,"Under 6 years and 6 to 17 years","Total: Households with one or more people under 18 years: Family households: Other family: Male householder, no wife present: Under 6 years and 6 to 17 years"
04,100,PCT0100012,PCT0100009,PCT010,"6 to 17 years only","Total: Households with one or more people under 18 years: Family households: Other family: Male householder, no wife present: 6 to 17 years only"
04,101,PCT0100013,PCT0100008,PCT010,"Female householder, no husband present","Total: Households with one or more people under 18 years: Family households: Other family: Female householder, no husband present"
04,102,PCT0100014,PCT0100013,PCT010,"Under 6 years only","Total: Households with one or more people under 18 years: Family households: Other family: Female householder, no husband present: Under 6 years only"
04,103,PCT0100015,PCT0100013,PCT010,"Under 6 years and 6 to 17 years","Total: Households with one or more people under 18 years: Family households: Other family: Female householder, no husband present: Under 6 years and 6 to 17 years"
04,104,PCT0100016,PCT0100013,PCT010,"6 to 17 years only","Total: Households with one or more people under 18 years: Family households: Other family: Female householder, no husband present: 6 to 17 years only"
04,105,PCT0100017,PCT0100002,PCT010,"Nonfamily households","Total: Households with one or more people under 18 years: Nonfamily households"
04,106,PCT0100018,PCT0100017,PCT010,"Male householder","Total: Households with one or more people under 18 years: Nonfamily households: Male householder"
04,107,PCT0100019,PCT0100018,PCT010,"Under 6 years only","Total: Households with one or more people under 18 years: Nonfamily households: Male householder: Under 6 years only"
04,108,PCT0100020,PCT0100018,PCT010,"Under 6 years and 6 to 17 years","Total: Households with one or more people under 18 years: Nonfamily households: Male householder: Under 6 years and 6 to 17 years"
04,109,PCT0100021,PCT0100018,PCT010,"6 to 17 years only","Total: Households with one or more people under 18 years: Nonfamily households: Male householder: 6 to 17 years only"
04,110,PCT0100022,PCT0100017,PCT010,"Female householder","Total: Households with one or more people under 18 years: Nonfamily households: Female householder"
04,111,PCT0100023,PCT0100022,PCT010,"Under 6 years only","Total: Households with one or more people under 18 years: Nonfamily households: Female householder: Under 6 years only"
04,112,PCT0100024,PCT0100022,PCT010,"Under 6 years and 6 to 17 years","Total: Households with one or more people under 18 years: Nonfamily households: Female householder: Under 6 years and 6 to 17 years"
04,113,PCT0100025,PCT0100022,PCT010,"6 to 17 years only","Total: Households with one or more people under 18 years: Nonfamily households: Female householder: 6 to 17 years only"
04,114,PCT0100026,PCT0100001,PCT010,"Households with no people under 18 years","Total: Households with no people under 18 years"
04,115,PCT0100027,PCT0100026,PCT010,"Family households","Total: Households with no people under 18 years: Family households"
04,116,PCT0100028,PCT0100027,PCT010,"Husband-wife family","Total: Households with no people under 18 years: Family households: Husband-wife family"
04,117,PCT0100029,PCT0100027,PCT010,"Other family","Total: Households with no people under 18 years: Family households: Other family"
04,118,PCT0100030,PCT0100029,PCT010,"Male householder, no wife present","Total: Households with no people under 18 years: Family households: Other family: Male householder, no wife present"
04,119,PCT0100031,PCT0100029,PCT010,"Female householder, no husband present","Total: Households with no people under 18 years: Family households: Other family: Female householder, no husband present"
04,120,PCT0100032,PCT0100026,PCT010,"Nonfamily households","Total: Households with no people under 18 years: Nonfamily households"
04,121,PCT0100033,PCT0100032,PCT010,"Male householder","Total: Households with no people under 18 years: Nonfamily households: Male householder"
04,122,PCT0100034,PCT0100032,PCT010,"Female householder","Total: Households with no people under 18 years: Nonfamily households: Female householder"
04,123,PCT0110001,NA,PCT011,"Total","Total"
04,124,PCT0110002,PCT0110001,PCT011,"Householder 15 to 64 years","Total: Householder 15 to 64 years"
04,125,PCT0110003,PCT0110002,PCT011,"Family households","Total: Householder 15 to 64 years: Family households"
04,126,PCT0110004,PCT0110003,PCT011,"Husband-wife family","Total: Householder 15 to 64 years: Family households: Husband-wife family"
04,127,PCT0110005,PCT0110004,PCT011,"With related children under 18 years","Total: Householder 15 to 64 years: Family households: Husband-wife family: With related children under 18 years"
04,128,PCT0110006,PCT0110004,PCT011,"No related children under 18 years","Total: Householder 15 to 64 years: Family households: Husband-wife family: No related children under 18 years"
04,129,PCT0110007,PCT0110003,PCT011,"Other family","Total: Householder 15 to 64 years: Family households: Other family"
04,130,PCT0110008,PCT0110007,PCT011,"Male householder, no wife present","Total: Householder 15 to 64 years: Family households: Other family: Male householder, no wife present"
04,131,PCT0110009,PCT0110008,PCT011,"With related children under 18 years","Total: Householder 15 to 64 years: Family households: Other family: Male householder, no wife present: With related children under 18 years"
04,132,PCT0110010,PCT0110008,PCT011,"No related children under 18 years","Total: Householder 15 to 64 years: Family households: Other family: Male householder, no wife present: No related children under 18 years"
04,133,PCT0110011,PCT0110007,PCT011,"Female householder, no husband present","Total: Householder 15 to 64 years: Family households: Other family: Female householder, no husband present"
04,134,PCT0110012,PCT0110011,PCT011,"With related children under 18 years","Total: Householder 15 to 64 years: Family households: Other family: Female householder, no husband present: With related children under 18 years"
04,135,PCT0110013,PCT0110011,PCT011,"No related children under 18 years","Total: Householder 15 to 64 years: Family households: Other family: Female householder, no husband present: No related children under 18 years"
04,136,PCT0110014,PCT0110002,PCT011,"Nonfamily households","Total: Householder 15 to 64 years: Nonfamily households"
04,137,PCT0110015,PCT0110014,PCT011,"Householder living alone","Total: Householder 15 to 64 years: Nonfamily households: Householder living alone"
04,138,PCT0110016,PCT0110014,PCT011,"Householder not living alone","Total: Householder 15 to 64 years: Nonfamily households: Householder not living alone"
04,139,PCT0110017,PCT0110001,PCT011,"Householder 65 years and over","Total: Householder 65 years and over"
04,140,PCT0110018,PCT0110017,PCT011,"Family households","Total: Householder 65 years and over: Family households"
04,141,PCT0110019,PCT0110018,PCT011,"Husband-wife family","Total: Householder 65 years and over: Family households: Husband-wife family"
04,142,PCT0110020,PCT0110019,PCT011,"With related children under 18 years","Total: Householder 65 years and over: Family households: Husband-wife family: With related children under 18 years"
04,143,PCT0110021,PCT0110019,PCT011,"No related children under 18 years","Total: Householder 65 years and over: Family households: Husband-wife family: No related children under 18 years"
04,144,PCT0110022,PCT0110018,PCT011,"Other family","Total: Householder 65 years and over: Family households: Other family"
04,145,PCT0110023,PCT0110022,PCT011,"Male householder, no wife present","Total: Householder 65 years and over: Family households: Other family: Male householder, no wife present"
04,146,PCT0110024,PCT0110023,PCT011,"With related children under 18 years","Total: Householder 65 years and over: Family households: Other family: Male householder, no wife present: With related children under 18 years"
04,147,PCT0110025,PCT0110023,PCT011,"No related children under 18 years","Total: Householder 65 years and over: Family households: Other family: Male householder, no wife present: No related children under 18 years"
04,148,PCT0110026,PCT0110022,PCT011,"Female householder, no husband present","Total: Householder 65 years and over: Family households: Other family: Female householder, no husband present"
04,149,PCT0110027,PCT0110026,PCT011,"With related children under 18 years","Total: Householder 65 years and over: Family households: Other family: Female householder, no husband present: With related children under 18 years"
04,150,PCT0110028,PCT0110026,PCT011,"No related children under 18 years","Total: Householder 65 years and over: Family households: Other family: Female householder, no husband present: No related children under 18 years"
04,151,PCT0110029,PCT0110017,PCT011,"Nonfamily households","Total: Householder 65 years and over: Nonfamily households"
04,152,PCT0110030,PCT0110029,PCT011,"Householder living alone","Total: Householder 65 years and over: Nonfamily households: Householder living alone"
04,153,PCT0110031,PCT0110029,PCT011,"Householder not living alone","Total: Householder 65 years and over: Nonfamily households: Householder not living alone"
04,154,PCT0120001,NA,PCT012,"Total","Total"
04,155,PCT0120002,PCT0120001,PCT012,"Family households","Total: Family households"
04,156,PCT0120003,PCT0120002,PCT012,"Householder 15 to 24 years","Total: Family households: Householder 15 to 24 years"
04,157,PCT0120004,PCT0120002,PCT012,"Householder 25 to 34 years","Total: Family households: Householder 25 to 34 years"
04,158,PCT0120005,PCT0120002,PCT012,"Householder 35 to 44 years","Total: Family households: Householder 35 to 44 years"
04,159,PCT0120006,PCT0120002,PCT012,"Householder 45 to 54 years","Total: Family households: Householder 45 to 54 years"
04,160,PCT0120007,PCT0120002,PCT012,"Householder 55 to 59 years","Total: Family households: Householder 55 to 59 years"
04,161,PCT0120008,PCT0120002,PCT012,"Householder 60 to 64 years","Total: Family households: Householder 60 to 64 years"
04,162,PCT0120009,PCT0120002,PCT012,"Householder 65 to 74 years","Total: Family households: Householder 65 to 74 years"
04,163,PCT0120010,PCT0120002,PCT012,"Householder 75 to 84 years","Total: Family households: Householder 75 to 84 years"
04,164,PCT0120011,PCT0120002,PCT012,"Householder 85 years and over","Total: Family households: Householder 85 years and over"
04,165,PCT0120012,PCT0120001,PCT012,"Nonfamily households","Total: Nonfamily households"
04,166,PCT0120013,PCT0120012,PCT012,"Householder 15 to 24 years","Total: Nonfamily households: Householder 15 to 24 years"
04,167,PCT0120014,PCT0120012,PCT012,"Householder 25 to 34 years","Total: Nonfamily households: Householder 25 to 34 years"
04,168,PCT0120015,PCT0120012,PCT012,"Householder 35 to 44 years","Total: Nonfamily households: Householder 35 to 44 years"
04,169,PCT0120016,PCT0120012,PCT012,"Householder 45 to 54 years","Total: Nonfamily households: Householder 45 to 54 years"
04,170,PCT0120017,PCT0120012,PCT012,"Householder 55 to 59 years","Total: Nonfamily households: Householder 55 to 59 years"
04,171,PCT0120018,PCT0120012,PCT012,"Householder 60 to 64 years","Total: Nonfamily households: Householder 60 to 64 years"
04,172,PCT0120019,PCT0120012,PCT012,"Householder 65 to 74 years","Total: Nonfamily households: Householder 65 to 74 years"
04,173,PCT0120020,PCT0120012,PCT012,"Householder 75 to 84 years","Total: Nonfamily households: Householder 75 to 84 years"
04,174,PCT0120021,PCT0120012,PCT012,"Householder 85 years and over","Total: Nonfamily households: Householder 85 years and over"
04,175,PCT0130001,NA,PCT013,"Total","Total"
04,176,PCT0130002,PCT0130001,PCT013,"Households with one or more people 60 years and over","Total: Households with one or more people 60 years and over"
04,177,PCT0130003,PCT0130002,PCT013,"Family households","Total: Households with one or more people 60 years and over: Family households"
04,178,PCT0130004,PCT0130003,PCT013,"Husband-wife family","Total: Households with one or more people 60 years and over: Family households: Husband-wife family"
04,179,PCT0130005,PCT0130003,PCT013,"Other family","Total: Households with one or more people 60 years and over: Family households: Other family"
04,180,PCT0130006,PCT0130005,PCT013,"Male householder, no wife present","Total: Households with one or more people 60 years and over: Family households: Other family: Male householder, no wife present"
04,181,PCT0130007,PCT0130005,PCT013,"Female householder, no husband present","Total: Households with one or more people 60 years and over: Family households: Other family: Female householder, no husband present"
04,182,PCT0130008,PCT0130002,PCT013,"Nonfamily households","Total: Households with one or more people 60 years and over: Nonfamily households"
04,183,PCT0130009,PCT0130001,PCT013,"Households with no people 60 years and over","Total: Households with no people 60 years and over"
04,184,PCT0130010,PCT0130009,PCT013,"Family households","Total: Households with no people 60 years and over: Family households"
04,185,PCT0130011,PCT0130010,PCT013,"Husband-wife family","Total: Households with no people 60 years and over: Family households: Husband-wife family"
04,186,PCT0130012,PCT0130010,PCT013,"Other family","Total: Households with no people 60 years and over: Family households: Other family"
04,187,PCT0130013,PCT0130012,PCT013,"Male householder, no wife present","Total: Households with no people 60 years and over: Family households: Other family: Male householder, no wife present"
04,188,PCT0130014,PCT0130012,PCT013,"Female householder, no husband present","Total: Households with no people 60 years and over: Family households: Other family: Female householder, no husband present"
04,189,PCT0130015,PCT0130009,PCT013,"Nonfamily households","Total: Households with no people 60 years and over: Nonfamily households"
04,190,PCT0140001,NA,PCT014,"Total","Total"
04,191,PCT0140002,PCT0140001,PCT014,"Households with one or more people 60 years and over","Total: Households with one or more people 60 years and over"
04,192,PCT0140003,PCT0140002,PCT014,"1-person household","Total: Households with one or more people 60 years and over: 1-person household"
04,193,PCT0140004,PCT0140002,PCT014,"2-or-more-person household","Total: Households with one or more people 60 years and over: 2-or-more-person household"
04,194,PCT0140005,PCT0140004,PCT014,"Family households","Total: Households with one or more people 60 years and over: 2-or-more-person household: Family households"
04,195,PCT0140006,PCT0140004,PCT014,"Nonfamily households","Total: Households with one or more people 60 years and over: 2-or-more-person household: Nonfamily households"
04,196,PCT0140007,PCT0140001,PCT014,"Households with no people 60 years and over","Total: Households with no people 60 years and over"
04,197,PCT0140008,PCT0140007,PCT014,"1-person household","Total: Households with no people 60 years and over: 1-person household"
04,198,PCT0140009,PCT0140007,PCT014,"2-or-more-person household","Total: Households with no people 60 years and over: 2-or-more-person household"
04,199,PCT0140010,PCT0140009,PCT014,"Family households","Total: Households with no people 60 years and over: 2-or-more-person household: Family households"
04,200,PCT0140011,PCT0140009,PCT014,"Nonfamily households","Total: Households with no people 60 years and over: 2-or-more-person household: Nonfamily households"
04,201,PCT0150001,NA,PCT015,"Total","Total"
04,202,PCT0150002,PCT0150001,PCT015,"Households with one or more people 65 years and over","Total: Households with one or more people 65 years and over"
04,203,PCT0150003,PCT0150002,PCT015,"1-person household","Total: Households with one or more people 65 years and over: 1-person household"
04,204,PCT0150004,PCT0150002,PCT015,"2-or-more-person household","Total: Households with one or more people 65 years and over: 2-or-more-person household"
04,205,PCT0150005,PCT0150004,PCT015,"Family households","Total: Households with one or more people 65 years and over: 2-or-more-person household: Family households"
04,206,PCT0150006,PCT0150004,PCT015,"Nonfamily households","Total: Households with one or more people 65 years and over: 2-or-more-person household: Nonfamily households"
04,207,PCT0150007,PCT0150001,PCT015,"Households with no people 65 years and over","Total: Households with no people 65 years and over"
04,208,PCT0150008,PCT0150007,PCT015,"1-person household","Total: Households with no people 65 years and over: 1-person household"
04,209,PCT0150009,PCT0150007,PCT015,"2-or-more-person household","Total: Households with no people 65 years and over: 2-or-more-person household"
04,210,PCT0150010,PCT0150009,PCT015,"Family households","Total: Households with no people 65 years and over: 2-or-more-person household: Family households"
04,211,PCT0150011,PCT0150009,PCT015,"Nonfamily households","Total: Households with no people 65 years and over: 2-or-more-person household: Nonfamily households"
04,212,PCT0160001,NA,PCT016,"Total","Total"
04,213,PCT0160002,PCT0160001,PCT016,"Households with one or more people 75 years and over","Total: Households with one or more people 75 years and over"
04,214,PCT0160003,PCT0160002,PCT016,"1-person household","Total: Households with one or more people 75 years and over: 1-person household"
04,215,PCT0160004,PCT0160002,PCT016,"2-or-more-person household","Total: Households with one or more people 75 years and over: 2-or-more-person household"
04,216,PCT0160005,PCT0160004,PCT016,"Family households","Total: Households with one or more people 75 years and over: 2-or-more-person household: Family households"
04,217,PCT0160006,PCT0160004,PCT016,"Nonfamily households","Total: Households with one or more people 75 years and over: 2-or-more-person household: Nonfamily households"
04,218,PCT0160007,PCT0160001,PCT016,"Households with no people 75 years and over","Total: Households with no people 75 years and over"
